Date,Open,High,Low,Close,Volume
3/25/2013,42.132,42.144,41.456,41.614,215797
3/26/2013,41.86,41.924,41.71,41.869,105125
3/27/2013,41.631,41.798,41.448,41.78,142418
3/28/2013,41.86,41.972,41.771,41.954,203094
4/1/2013,41.817,41.896,41.456,41.572,330593
4/2/2013,41.835,41.938,41.661,41.755,192213
4/3/2013,41.947,41.947,41.377,41.475,228280
4/4/2013,41.589,41.751,41.434,41.728,276418
4/5/2013,41.106,41.518,40.985,41.518,340655
4/8/2013,41.465,41.589,41.324,41.563,149845
4/9/2013,41.545,41.961,41.473,41.817,213405
4/10/2013,42.086,42.42,42.086,42.402,168285
4/11/2013,42.551,42.752,42.464,42.584,121800
4/12/2013,42.357,42.385,42.104,42.375,180441
4/15/2013,41.99,42.016,41.35,41.35,204306
4/16/2013,42.034,42.123,41.764,42.123,157411
4/17/2013,41.669,41.669,41.011,41.186,205571
4/18/2013,41.343,41.37,40.978,41.16,229976
4/19/2013,41.456,41.597,41.386,41.597,234644
4/22/2013,41.614,41.737,41.328,41.692,159499
4/23/2013,41.99,42.175,41.924,42.167,244649
4/24/2013,42.269,42.541,42.269,42.474,210895
4/25/2013,42.611,42.881,42.611,42.699,82114
4/26/2013,42.699,42.752,42.584,42.726,97006
4/29/2013,42.856,43.223,42.856,43.18,101238
4/30/2013,43.25,43.512,43.077,43.424,251944
5/1/2013,43.573,43.573,42.988,43.084,620904
5/2/2013,43.146,43.477,43.103,43.293,237493
5/3/2013,43.601,43.799,43.582,43.707,178050
5/6/2013,43.653,43.707,43.495,43.661,141687
5/7/2013,43.811,43.853,43.619,43.827,164108
5/8/2013,44.088,44.327,44.062,44.327,355759
5/9/2013,44.106,44.247,43.747,43.853,222890
5/10/2013,43.862,43.923,43.684,43.923,163015
5/13/2013,43.88,43.88,43.687,43.819,140994
5/14/2013,43.819,44.012,43.748,43.923,155275
5/15/2013,43.88,44.028,43.836,44.003,109433
5/16/2013,43.819,43.942,43.646,43.687,234889
5/17/2013,43.811,43.995,43.697,43.929,221014
5/20/2013,44.08,44.274,43.985,44.274,210711
5/21/2013,44.151,44.413,44.02,44.301,110910
5/22/2013,44.387,44.684,43.707,43.832,256787
5/23/2013,43.041,43.4,42.699,43.373,269982
5/24/2013,42.847,42.997,42.716,42.988,116101
5/28/2013,43.451,43.451,42.971,43.041,161597
5/29/2013,42.83,42.83,42.515,42.726,164896
5/30/2013,42.814,43.023,42.66,42.9,176870
5/31/2013,42.5,42.5,41.992,41.992,239759
6/3/2013,42.201,42.402,41.904,42.402,220610
6/4/2013,42.551,42.594,42.061,42.262,113909
6/5/2013,41.963,42.025,41.439,41.494,195317
6/6/2013,41.527,41.746,41.283,41.746,254822
6/7/2013,41.746,42.034,41.509,42,195143
6/10/2013,42.139,42.175,41.826,41.963,291575
6/11/2013,41.37,41.622,41.229,41.377,197694
6/12/2013,41.947,41.954,41.204,41.31,179605
6/13/2013,41.274,41.947,41.215,41.938,154647
6/14/2013,41.692,41.817,41.343,41.422,126349
6/17/2013,42.167,42.244,41.764,41.972,119614
6/18/2013,42.139,42.288,42.079,42.192,287594
6/19/2013,42.262,42.262,41.343,41.37,1503164
6/20/2013,40.696,40.696,39.718,40.007,409458
6/21/2013,40.39,40.469,39.646,40.092,303967
6/24/2013,39.269,39.533,38.923,39.295,549452
6/25/2013,39.658,39.869,39.438,39.81,321899
6/26/2013,40.084,40.261,39.848,40.066,255419
6/27/2013,40.464,40.643,40.376,40.525,215965
6/28/2013,40.491,40.651,40.286,40.483,784615
7/1/2013,40.962,40.995,40.757,40.8,374220
7/2/2013,40.836,40.971,40.442,40.571,277874
7/3/2013,40.314,40.577,40.145,40.474,156672
7/5/2013,40.775,40.879,40.359,40.633,158041
7/8/2013,40.872,40.898,40.687,40.81,175352
7/9/2013,41.209,41.209,40.819,41.083,198104
7/10/2013,41.101,41.398,41.04,41.101,256311
7/11/2013,42.06,42.342,41.821,42.342,600493
7/12/2013,42.183,42.183,41.961,42.07,176214
7/15/2013,42.263,42.351,42.149,42.324,242492
7/16/2013,42.369,42.402,42.175,42.342,196601
7/17/2013,42.563,42.716,42.415,42.538,89216
7/18/2013,42.599,42.723,42.538,42.687,185240
7/19/2013,42.671,42.671,42.449,42.663,214194
7/22/2013,42.76,42.911,42.697,42.911,138764
7/23/2013,43.266,43.266,42.972,43.107,201847
7/24/2013,43.256,43.256,42.772,42.928,630432
7/25/2013,42.707,43.025,42.599,43.017,182405
7/26/2013,42.797,42.814,42.481,42.814,117735
7/29/2013,42.538,42.556,42.342,42.423,241465
7/30/2013,42.634,42.634,42.238,42.333,220679
7/31/2013,42.324,42.627,42.206,42.351,284368
8/1/2013,42.76,42.936,42.73,42.891,181345
8/2/2013,42.919,43.126,42.856,43.107,142519
8/5/2013,43.044,43.044,42.83,42.972,190832
8/6/2013,43.114,43.114,42.751,42.856,176053
8/7/2013,42.468,42.707,42.449,42.556,399630
8/8/2013,42.856,43.175,42.751,43.123,274303
8/9/2013,43.143,43.275,43.034,43.199,365009
8/12/2013,43.143,43.256,43.088,43.191,201632
8/13/2013,43.363,43.494,43.107,43.467,243291
8/14/2013,43.547,43.547,43.399,43.451,315045
8/15/2013,43.079,43.158,42.716,43.158,287835
8/16/2013,43.237,43.282,43.09,43.123,342508
8/19/2013,43.184,43.184,42.725,42.743,228135
8/20/2013,42.724,42.806,42.538,42.663,245684
8/21/2013,42.529,42.529,41.952,42.051,282742
8/22/2013,42.52,42.618,42.094,42.609,88912
8/23/2013,42.856,42.899,42.638,42.864,310707
8/26/2013,42.891,42.919,42.573,42.609,147215
8/27/2013,42.229,42.308,41.821,41.865,236593
8/28/2013,41.767,42.009,41.607,41.84,162979
8/29/2013,41.758,42.051,41.758,41.847,120351
8/30/2013,41.74,41.802,41.527,41.527,223056
9/3/2013,42.276,42.661,42.081,42.197,122135
9/4/2013,42.216,42.661,42.18,42.607,103059
9/5/2013,42.616,42.731,42.517,42.685,99777
9/6/2013,43.061,43.123,42.707,42.954,95945
9/9/2013,43.399,43.718,43.282,43.718,123327
9/10/2013,44.124,44.142,43.92,44.114,214624
9/11/2013,44.045,44.229,43.91,44.221,106511
9/12/2013,44.119,44.15,43.91,43.925,117488
9/13/2013,44.035,44.124,43.867,44.114,78807
9/16/2013,44.754,44.754,44.47,44.525,122683
9/17/2013,44.525,44.548,44.444,44.525,207290
9/18/2013,44.631,45.799,44.38,45.799,121358
9/19/2013,45.862,45.876,45.392,45.462,145500
9/20/2013,45.492,45.519,45,45.027,221541
9/23/2013,45.126,45.162,44.912,45.063,111977
9/24/2013,45.171,45.209,44.887,45.018,430335
9/25/2013,45.134,45.18,44.912,44.975,961429
9/26/2013,45.11,45.304,45.001,45.162,286602
9/27/2013,45.027,45.027,44.87,45,231287
9/30/2013,44.698,44.733,44.432,44.645,318230
10/1/2013,44.814,45.027,44.716,44.957,586810
10/2/2013,44.893,45.018,44.629,45.018,189276
10/3/2013,45.046,45.09,44.612,44.805,323058
10/4/2013,44.843,44.975,44.708,44.922,145017
10/7/2013,44.513,44.733,44.377,44.531,113004
10/8/2013,44.531,44.638,44.156,44.165,122246
10/9/2013,44.432,44.504,44.129,44.485,215899
10/10/2013,44.922,45.285,44.777,45.233,659937
10/11/2013,45.233,45.448,45.126,45.402,302280
10/14/2013,45.295,45.614,45.1,45.588,163553
10/15/2013,45.57,45.57,45.233,45.322,169844
10/16/2013,45.614,45.73,45.429,45.714,306884
10/17/2013,45.918,46.186,45.803,46.186,734972
10/18/2013,46.454,46.454,46.247,46.426,306322
10/21/2013,46.514,46.541,46.355,46.488,200029
10/22/2013,46.87,47.04,46.694,46.96,516607
10/23/2013,46.541,46.541,46.248,46.355,257269
10/24/2013,46.409,46.649,46.409,46.585,335978
10/25/2013,46.621,46.631,46.39,46.531,157598
10/28/2013,46.605,46.605,46.409,46.514,219829
10/29/2013,46.702,46.702,46.514,46.631,144794
10/30/2013,46.649,46.825,46.247,46.47,194779
10/31/2013,46.514,46.514,46.216,46.282,280713
11/1/2013,46.115,46.159,45.793,45.999,166248
11/4/2013,46.237,46.237,46.026,46.212,191746
11/5/2013,45.89,45.954,45.579,45.74,159958
11/6/2013,46.212,46.247,46.06,46.167,148836
11/7/2013,46.098,46.098,45.339,45.375,274308
11/8/2013,45.339,45.633,45.225,45.624,904479
11/11/2013,45.74,45.74,45.545,45.597,231847
11/12/2013,45.57,45.588,45.295,45.384,480097
11/13/2013,45.171,45.57,45.063,45.561,176470
11/14/2013,45.633,45.857,45.483,45.822,201968
11/15/2013,46.291,46.329,45.999,46.301,331371
11/18/2013,46.702,46.702,46.321,46.39,232889
11/19/2013,46.409,46.436,46.141,46.22,212303
11/20/2013,46.291,46.329,45.803,45.866,159733
11/21/2013,46.052,46.108,45.866,46.09,222525
11/22/2013,46.124,46.257,46.017,46.22,169618
11/25/2013,46.247,46.291,45.936,46.08,228255
11/26/2013,45.99,46.052,45.866,45.97,167794
11/27/2013,46.247,46.247,46.07,46.194,247799
11/29/2013,46.478,46.495,46.301,46.346,103702
12/2/2013,46.291,46.301,45.89,45.927,301829
12/3/2013,45.769,45.786,45.448,45.624,208669
12/4/2013,45.313,45.464,45.09,45.384,164001
12/5/2013,45.348,45.402,45.126,45.171,148051
12/6/2013,45.75,45.849,45.537,45.803,249212
12/9/2013,45.871,45.871,45.679,45.803,194702
12/10/2013,45.75,45.769,45.624,45.705,130477
12/11/2013,45.769,45.769,45.18,45.285,136930
12/12/2013,45.144,45.154,44.814,44.912,203429
12/13/2013,45.018,45.018,44.777,44.947,255383
12/16/2013,45.322,45.348,45.177,45.258,212509
12/17/2013,45.171,45.218,44.922,45.063,117272
12/18/2013,45.267,45.839,44.975,45.714,207247
12/19/2013,45.457,45.561,45.295,45.555,340362
12/20/2013,45.76,45.858,45.553,45.713,200320
12/23/2013,46.092,46.18,45.929,46.083,515778
12/24/2013,46.109,46.201,45.901,46.188,109013
12/26/2013,46.416,46.493,46.325,46.351,188995
12/27/2013,46.728,46.756,46.539,46.62,252595
12/30/2013,46.8,46.899,46.71,46.853,577996
12/31/2013,47.106,47.124,46.927,47.053,271631
1/2/2014,46.558,46.603,46.03,46.224,709143
1/3/2014,46.397,46.406,46.101,46.206,813781
1/6/2014,46.306,46.343,46.037,46.073,257048
1/7/2014,46.119,46.351,46.119,46.297,455444
1/8/2014,46.319,46.358,46.171,46.27,613892
1/9/2014,46.144,46.343,45.91,46.136,322292
1/10/2014,46.467,46.667,46.315,46.611,201051
1/13/2014,46.701,46.701,46.163,46.252,372077
1/14/2014,46.558,46.658,46.287,46.62,285992
1/15/2014,46.658,46.765,46.593,46.719,249588
1/16/2014,46.765,46.782,46.53,46.728,212408
1/17/2014,46.738,46.765,46.485,46.558,238241
1/21/2014,46.962,46.962,46.539,46.728,360023
1/22/2014,46.918,46.944,46.639,46.871,286436
1/23/2014,46.676,46.782,46.153,46.378,229328
1/24/2014,45.812,45.91,45.166,45.175,395537
1/27/2014,45.336,45.336,44.644,44.895,495058
1/28/2014,45.184,45.354,45.103,45.354,168656
1/29/2014,44.852,45.03,44.687,44.805,201272
1/30/2014,45.175,45.175,44.895,45.066,225320
1/31/2014,44.41,44.752,44.24,44.511,261779
2/3/2014,44.553,44.553,43.657,43.688,751557
2/4/2014,43.926,44.16,43.835,44.086,340951
2/5/2014,44.133,44.221,43.888,44.186,178172
2/6/2014,44.553,44.995,44.524,44.986,204313
2/7/2014,45.309,45.471,45.057,45.462,270494
2/10/2014,45.399,45.399,45.138,45.3,162444
2/11/2014,45.553,46.083,45.526,45.992,278846
2/12/2014,46.109,46.171,45.956,46.029,242427
2/13/2014,45.66,46.171,45.568,46.144,147342
2/14/2014,46.297,46.493,46.153,46.442,234186
2/18/2014,46.667,46.738,46.521,46.639,317805
2/19/2014,46.658,46.738,46.325,46.343,256559
2/20/2014,46.416,46.576,46.18,46.493,234483
2/21/2014,46.765,46.835,46.603,46.658,291544
2/24/2014,46.853,47.187,46.719,46.972,296049
2/25/2014,47.078,47.078,46.719,46.909,238867
2/26/2014,46.782,46.853,46.53,46.676,184008
2/27/2014,46.71,46.928,46.494,46.899,999473
2/28/2014,47.086,47.178,46.792,46.999,167882
3/3/2014,46.27,46.406,45.947,46.083,457179
3/4/2014,46.775,47.017,46.756,46.909,246237
3/5/2014,46.952,46.962,46.8,46.909,221763
3/6/2014,47.474,47.536,47.331,47.429,165031
3/7/2014,47.186,47.382,46.881,47.061,192023
3/10/2014,46.853,46.853,46.471,46.728,371844
3/11/2014,46.844,46.89,46.424,46.485,136699
3/12/2014,46.224,46.369,46.002,46.369,147459
3/13/2014,46.502,46.521,45.517,45.613,253971
3/14/2014,45.498,45.787,45.435,45.577,201022
3/17/2014,45.972,46.153,45.804,46.101,177105
3/18/2014,46.188,46.458,46.126,46.424,180084
3/19/2014,46.369,46.369,45.568,45.822,189382
3/20/2014,45.471,45.84,45.38,45.73,194987
3/21/2014,46.037,46.144,45.67,45.722,114393
3/24/2014,46.029,46.029,45.544,45.867,260218
3/25/2014,46.242,46.398,46.073,46.307,150399
3/26/2014,46.613,46.697,46.297,46.316,1002343
3/27/2014,46.561,46.67,46.384,46.651,91121
3/28/2014,46.822,47.066,46.813,46.933,129228
3/31/2014,47.357,47.357,47.176,47.229,267881
4/1/2014,47.536,47.584,47.419,47.555,525872
4/2/2014,47.583,47.698,47.502,47.647,322903
4/3/2014,47.716,47.716,47.348,47.514,191767
4/4/2014,47.863,47.881,47.339,47.4,244586
4/7/2014,47.437,47.511,47.105,47.239,241637
4/8/2014,47.348,47.502,47.191,47.365,176816
4/9/2014,47.736,47.925,47.455,47.918,480067
4/10/2014,47.781,47.781,47.066,47.103,206245
4/11/2014,46.848,47.166,46.848,46.933,196689
4/14/2014,47.066,47.214,46.872,47.13,225223
4/15/2014,46.985,47.039,46.344,46.822,183256
4/16/2014,47.249,47.339,47.023,47.303,508931
4/17/2014,47.409,47.619,47.241,47.555,482890
4/21/2014,47.683,47.683,47.429,47.683,143218
4/22/2014,47.683,47.781,47.632,47.716,189525
4/23/2014,47.726,47.726,47.502,47.573,156730
4/24/2014,47.69,47.716,47.303,47.609,561235
4/25/2014,47.502,47.52,47.154,47.32,140661
4/28/2014,47.357,47.583,47.13,47.465,252799
4/29/2014,47.781,47.87,47.502,47.656,1006584
4/30/2014,47.69,47.863,47.558,47.827,129376
5/1/2014,47.909,47.952,47.8,47.9,283597
5/2/2014,47.891,48.042,47.818,47.963,210785
5/5/2014,47.763,47.916,47.568,47.916,199614
5/6/2014,47.953,48.042,47.809,47.883,211069
5/7/2014,47.918,48.025,47.716,48.007,237159
5/8/2014,48.089,48.235,47.953,48.016,273702
5/9/2014,47.973,47.983,47.781,47.918,141348
5/12/2014,48.206,48.342,48.115,48.333,397080
5/13/2014,48.406,48.433,48.27,48.377,294961
5/14/2014,48.305,48.525,48.305,48.406,314388
5/15/2014,48.396,48.396,47.953,48.106,338972
5/16/2014,48.296,48.296,48.066,48.262,342370
5/19/2014,48.18,48.235,48.042,48.235,262430
5/20/2014,48.034,48.061,47.793,47.909,416455
5/21/2014,48.135,48.262,48.007,48.262,228520
5/22/2014,48.406,48.43,48.324,48.406,223778
5/23/2014,48.478,48.568,48.406,48.542,166029
5/27/2014,48.902,48.928,48.556,48.722,356359
5/28/2014,48.75,48.75,48.52,48.623,353673
5/29/2014,48.877,48.887,48.695,48.887,184404
5/30/2014,48.695,48.787,48.676,48.75,389436
6/2/2014,49.013,49.028,48.831,48.967,1434303
6/3/2014,48.902,48.91,48.787,48.887,275555
6/4/2014,48.813,48.911,48.712,48.877,160122
6/5/2014,49.139,49.229,48.877,49.201,214704
6/6/2014,49.456,49.502,49.273,49.502,291356
6/9/2014,49.484,49.555,49.357,49.535,392773
6/10/2014,49.456,49.509,49.311,49.502,553614
6/11/2014,49.419,49.419,49.239,49.321,265521
6/12/2014,49.509,49.509,49.201,49.301,204462
6/13/2014,49.365,49.41,49.089,49.365,230514
6/16/2014,49.34,49.39,49.219,49.321,195014
6/17/2014,49.201,49.268,49.089,49.255,189934
6/18/2014,49.246,49.753,49.246,49.718,156227
6/19/2014,49.935,49.962,49.762,49.835,160621
6/20/2014,49.927,49.927,49.686,49.8,306693
6/23/2014,49.737,49.737,49.527,49.7,479100
6/24/2014,49.748,49.757,49.365,49.41,268186
6/25/2014,49.31,49.437,49.29,49.427,381011
6/26/2014,49.519,49.519,49.128,49.485,260368
6/27/2014,49.457,49.611,49.365,49.611,483262
6/30/2014,49.696,49.699,49.539,49.667,660642
7/1/2014,50.079,50.16,49.899,50.098,305356
7/2/2014,50.14,50.169,50.043,50.169,253160
7/3/2014,50.263,50.381,50.179,50.363,514911
7/7/2014,50.15,50.15,49.946,50.024,341173
7/8/2014,50.005,50.005,49.468,49.62,214200
7/9/2014,49.629,49.84,49.549,49.805,415755
7/10/2014,49.1,49.32,48.943,49.281,298489
7/11/2014,49.33,49.375,49.146,49.348,198203
7/14/2014,49.748,49.748,49.62,49.677,161897
7/15/2014,49.767,49.767,49.318,49.519,191132
7/16/2014,49.686,49.867,49.686,49.822,262798
7/17/2014,49.629,49.677,49.118,49.146,326375
7/18/2014,49.31,49.73,49.31,49.629,235125
7/21/2014,49.467,49.566,49.271,49.547,422462
7/22/2014,49.757,49.914,49.757,49.84,470437
7/23/2014,50.089,50.089,49.859,49.941,117601
7/24/2014,50.069,50.069,49.941,50.005,208810
7/25/2014,50.033,50.033,49.677,49.831,160174
7/28/2014,49.959,49.977,49.677,49.941,300860
7/29/2014,50.033,50.043,49.722,49.748,207391
7/30/2014,49.84,49.859,49.532,49.713,178585
7/31/2014,49.31,49.31,48.792,48.806,310747
8/1/2014,48.797,48.914,48.459,48.641,809096
8/4/2014,48.924,48.981,48.608,48.943,202532
8/5/2014,48.669,48.669,48.159,48.249,405914
8/6/2014,48.001,48.268,47.926,48.194,187106
8/7/2014,48.185,48.285,47.671,47.792,213528
8/8/2014,47.838,48.12,47.69,48.075,298377
8/11/2014,48.35,48.442,48.231,48.367,235579
8/12/2014,48.302,48.385,48.221,48.321,229379
8/13/2014,48.688,48.707,48.55,48.641,209154
8/14/2014,48.825,48.834,48.723,48.825,113391
8/15/2014,49.09,49.1,48.422,48.781,233071
8/18/2014,49.081,49.128,48.962,49.128,357360
8/19/2014,49.192,49.245,49.128,49.227,157073
8/20/2014,49.063,49.199,49,49.156,186065
8/21/2014,49.237,49.295,49.164,49.237,122967
8/22/2014,49.227,49.227,48.906,49.044,240141
8/25/2014,49.365,49.475,49.201,49.42,458196
8/26/2014,49.485,49.575,49.447,49.467,281936
8/27/2014,49.547,49.639,49.511,49.639,183563
8/28/2014,49.31,49.375,49.227,49.357,298050
8/29/2014,49.42,49.42,49.192,49.375,201186
9/2/2014,49.357,49.427,49.254,49.375,380814
9/3/2014,49.904,49.959,49.713,49.814,246545
9/4/2014,49.822,49.867,49.457,49.511,220387
9/5/2014,49.529,49.639,49.348,49.62,114401
9/8/2014,49.39,49.39,49.034,49.128,267470
9/9/2014,49.034,49.034,48.762,48.871,283575
9/10/2014,48.853,49.034,48.715,49.034,148088
9/11/2014,48.772,48.806,48.633,48.79,243823
9/12/2014,48.678,48.678,48.442,48.542,333473
9/15/2014,48.542,48.542,48.389,48.45,167899
9/16/2014,48.259,48.853,48.259,48.762,268262
9/17/2014,48.697,48.697,48.302,48.404,191536
9/18/2014,48.659,48.723,48.583,48.688,276971
9/19/2014,48.79,48.801,48.367,48.404,351831
9/22/2014,48.34,48.367,47.993,48.093,299450
9/23/2014,47.936,48.001,47.716,47.763,194739
9/24/2014,47.823,48.107,47.672,48.034,538658
9/25/2014,47.766,47.766,47.196,47.253,632148
9/26/2014,47.309,47.63,47.282,47.521,385842
9/29/2014,46.911,47.1,46.801,47.006,245007
9/30/2014,46.932,47.077,46.738,46.903,355315
10/1/2014,46.775,46.801,46.239,46.334,1115202
10/2/2014,46.259,46.259,45.524,46.013,431697
10/3/2014,46.03,46.14,45.89,46.076,308212
10/6/2014,46.515,46.515,46.194,46.424,241829
10/7/2014,46.276,46.276,45.764,45.764,403552
10/8/2014,45.819,46.462,45.534,46.407,551225
10/9/2014,46.076,46.194,45.245,45.303,458533
10/10/2014,45.064,45.119,44.513,44.547,560975
10/13/2014,44.907,45.222,44.586,44.606,424529
10/14/2014,44.685,44.999,44.533,44.685,309546
10/15/2014,44.172,44.368,43.463,44.301,853269
10/16/2014,43.223,44.356,43.223,44.051,1468658
10/17/2014,44.65,44.835,44.465,44.658,426038
10/20/2014,44.658,44.991,44.49,44.972,305337
10/21/2014,45.157,45.487,45.119,45.432,443099
10/22/2014,45.469,45.478,45.044,45.091,647879
10/23/2014,45.469,45.681,45.375,45.451,306488
10/24/2014,45.596,45.716,45.451,45.707,231224
10/27/2014,45.239,45.502,45.137,45.423,827193
10/28/2014,45.8,46.148,45.8,46.148,227596
10/29/2014,46.249,46.36,45.689,45.847,276469
10/30/2014,45.847,46.315,45.734,46.14,304642
10/31/2014,46.792,46.875,46.564,46.865,1103147
11/3/2014,46.599,46.599,46.313,46.444,289764
11/4/2014,46.231,46.249,45.947,46.203,331409
11/5/2014,46.249,46.298,46.056,46.249,273761
11/6/2014,46.167,46.203,45.856,45.927,1345307
11/7/2014,45.847,46.021,45.744,46.021,240905
11/10/2014,46.286,46.286,46.047,46.14,532850
11/11/2014,46.259,46.407,46.148,46.36,235979
11/12/2014,46.047,46.194,46.013,46.104,452716
11/13/2014,46.239,46.351,46.03,46.194,903530
11/14/2014,45.88,46.351,45.88,46.351,381276
11/17/2014,46.003,46.148,45.956,46.104,505920
11/18/2014,46.398,46.581,46.318,46.544,921868
11/19/2014,46.47,46.573,46.231,46.454,333070
11/20/2014,46.148,46.343,46.09,46.296,214163
11/21/2014,46.968,46.996,46.701,46.856,272757
11/24/2014,47.006,47.006,46.783,46.856,358450
11/25/2014,46.996,47.031,46.875,46.958,321511
11/26/2014,47.085,47.196,47.014,47.196,304563
11/28/2014,46.846,46.856,46.573,46.627,173534
12/1/2014,46.544,46.599,46.276,46.417,676084
12/2/2014,46.573,46.581,46.417,46.515,361420
12/3/2014,46.479,46.617,46.424,46.581,541308
12/4/2014,46.571,46.599,46.336,46.444,336990
12/5/2014,46.454,46.554,46.306,46.479,354412
12/8/2014,46.213,46.267,45.828,45.927,301012
12/9/2014,45.624,45.697,45.375,45.672,344213
12/10/2014,45.587,45.643,44.953,45.054,416985
12/11/2014,45.091,45.283,44.862,44.944,702467
12/12/2014,44.777,44.845,44.115,44.125,443247
12/15/2014,44.125,44.256,43.316,43.471,671703
12/16/2014,43.41,44.246,43.316,43.684,656109
12/17/2014,43.793,44.531,43.793,44.273,2423497
12/18/2014,44.845,45.016,44.567,45.006,452362
12/19/2014,45.587,45.587,44.852,45.054,728995
12/22/2014,45.388,45.425,45.158,45.285,535863
12/23/2014,45.111,45.342,44.998,45.138,611762
12/24/2014,45.138,45.378,45.091,45.275,349866
12/26/2014,45.455,45.677,45.455,45.629,344511
12/29/2014,45.406,45.473,45.305,45.333,748761
12/30/2014,45.111,45.119,44.961,44.961,1186527
12/31/2014,44.99,45.158,44.775,44.823,740317
1/2/2015,44.823,44.998,44.582,44.701,1239492
1/5/2015,44.295,44.35,43.646,43.721,742565
1/6/2015,43.774,43.923,43.217,43.386,614700
1/7/2015,43.792,43.952,43.542,43.896,528462
1/8/2015,44.229,44.611,44.145,44.451,344326
1/9/2015,44.451,44.462,44.058,44.267,489573
1/12/2015,44.323,44.333,43.877,44.088,635322
1/13/2015,44.664,44.701,43.962,44.323,665987
1/14/2015,44.025,44.18,43.746,44.136,345672
1/15/2015,44.602,44.674,44.375,44.451,438373
1/16/2015,44.442,44.91,44.342,44.888,304639
1/20/2015,45.073,45.194,44.785,44.943,696907
1/21/2015,45.091,45.388,44.926,45.368,489406
1/22/2015,45.406,45.774,45.222,45.677,819353
1/23/2015,45.601,45.657,45.359,45.359,757964
1/26/2015,45.677,45.945,45.537,45.844,526964
1/27/2015,45.75,45.897,45.537,45.797,1088504
1/28/2015,45.779,45.853,45.148,45.204,1134937
1/29/2015,45.564,45.667,45.226,45.638,1083102
1/30/2015,45.185,45.35,44.888,44.943,384857
2/2/2015,45.342,45.686,45.192,45.609,507394
2/3/2015,45.788,46.316,45.76,46.316,882503
2/4/2015,46.046,46.277,45.877,45.945,547699
2/5/2015,46.186,46.498,46.122,46.473,448056
2/6/2015,46.093,46.166,45.75,45.844,454010
2/9/2015,45.686,45.853,45.638,45.74,417005
2/10/2015,45.962,46.029,45.713,45.971,295448
2/11/2015,45.667,45.797,45.473,45.75,329757
2/12/2015,46.103,46.492,46.082,46.492,177425
2/13/2015,46.576,46.817,46.509,46.797,347377
2/17/2015,46.852,46.993,46.611,46.946,613761
2/18/2015,47.039,47.223,46.881,47.131,380259
2/19/2015,47.049,47.233,46.983,47.075,523899
2/20/2015,47.003,47.549,46.861,47.428,336276
2/23/2015,47.428,47.428,47.103,47.233,819505
2/24/2015,47.299,47.633,47.16,47.53,1023398
2/25/2015,47.558,47.68,47.437,47.633,732950
2/26/2015,47.633,47.671,47.454,47.549,506413
2/27/2015,47.566,47.715,47.48,47.539,920048
3/2/2015,47.549,47.566,47.399,47.539,412625
3/3/2015,47.53,47.53,47.188,47.299,517667
3/4/2015,47.083,47.113,46.742,47.066,524568
3/5/2015,47.243,47.272,47.012,47.093,572023
3/6/2015,46.825,46.843,46.4,46.446,524136
3/9/2015,46.567,46.567,46.372,46.473,428692
3/10/2015,45.826,45.877,45.482,45.5,664339
3/11/2015,45.629,45.703,45.445,45.619,365171
3/12/2015,46.194,46.231,45.991,46.122,432575
3/13/2015,45.844,45.844,45.537,45.806,469458
3/16/2015,46.203,46.353,46.103,46.287,616348
3/17/2015,46.148,46.307,45.962,46.268,1081817
3/18/2015,46.277,47.355,46.203,47.253,488009
3/19/2015,46.807,46.881,46.567,46.678,402163
3/20/2015,47.409,47.752,47.262,47.596,814139
3/23/2015,47.827,47.902,47.651,47.818,541501
3/24/2015,47.967,47.986,47.808,47.837,476898
3/25/2015,48.001,48.02,47.36,47.36,916153
3/26/2015,47.239,47.351,46.821,47.089,628006
3/27/2015,47.127,47.165,46.978,47.127,437164
3/30/2015,47.278,47.415,47.219,47.322,528661
3/31/2015,46.829,47.007,46.672,46.829,534444
4/1/2015,47.175,47.21,46.866,47.201,371148
4/2/2015,47.434,47.668,47.434,47.63,442863
4/6/2015,47.965,48.363,47.768,48.17,433830
4/7/2015,48.29,48.435,48.122,48.142,490033
4/8/2015,48.756,48.792,48.326,48.495,376846
4/9/2015,48.68,48.69,48.44,48.68,480240
4/10/2015,48.652,48.736,48.532,48.736,388889
4/13/2015,48.736,48.785,48.43,48.467,709504
4/14/2015,48.616,48.876,48.616,48.839,330937
4/15/2015,48.921,49.174,48.801,49.128,463597
4/16/2015,49.229,49.415,48.998,49.314,461533
4/17/2015,48.643,48.68,48.421,48.652,428456
4/20/2015,48.68,48.775,48.643,48.68,442307
4/21/2015,49.164,49.183,48.979,49.042,451629
4/22/2015,49.137,49.201,48.876,49.184,452156
4/23/2015,48.998,49.509,48.941,49.433,535759
4/24/2015,49.649,49.758,49.463,49.649,501031
4/27/2015,49.991,50.123,49.853,49.908,702515
4/28/2015,49.89,49.982,49.686,49.964,453076
4/29/2015,49.722,49.758,49.424,49.582,849276
4/30/2015,49.314,49.314,48.998,49.081,905832
5/1/2015,49.304,49.463,49.146,49.463,441786
5/4/2015,49.629,49.629,49.443,49.555,523071
5/5/2015,49.386,49.405,48.801,48.876,576184
5/6/2015,49.146,49.229,48.643,48.848,510150
5/7/2015,48.643,48.699,48.421,48.652,422105
5/8/2015,49.472,49.696,49.351,49.61,415338
5/11/2015,49.472,49.472,49.164,49.21,417811
