Date,Open,High,Low,Close,Volume
4/2/2013,130.89,131.37,130.73,131.08,875622
4/3/2013,131.21,131.28,129.42,129.76,845535
4/4/2013,129.89,130.52,129.66,130.27,1068073
4/5/2013,128.72,129.85,128.53,129.76,703429
4/8/2013,129.8,130.58,129.36,130.56,346090
4/9/2013,130.84,131.5,130.44,131.04,404261
4/10/2013,131.37,132.78,131.35,132.66,1216121
4/11/2013,132.67,133.47,132.55,133.09,493342
4/12/2013,132.67,132.96,132.01,132.8,1359643
4/15/2013,132.06,132.16,129.66,129.76,735928
4/16/2013,130.7,131.62,130.33,131.58,737671
4/17/2013,130.68,130.68,128.98,129.65,835294
4/18/2013,129.87,129.87,128.33,128.58,4345465
4/19/2013,129.1,130,128.83,129.94,801209
4/22/2013,130.21,130.82,129.36,130.54,578286
4/23/2013,131.19,131.99,130.54,131.91,958517
4/24/2013,131.95,132.33,131.69,131.95,1945227
4/25/2013,132.35,133.14,132.16,132.57,329093
4/26/2013,132.33,132.59,131.84,132.25,284535
4/29/2013,132.67,133.43,132.45,133.13,568571
4/30/2013,133.15,133.52,132.62,133.52,534919
5/1/2013,133.2,133.23,132.16,132.33,506529
5/2/2013,132.7,133.64,132.57,133.51,443283
5/3/2013,134.74,135.3,134.67,134.8,521250
5/6/2013,135.01,135.43,134.95,135.2,766506
5/7/2013,135.53,135.98,135.16,135.89,429331
5/8/2013,135.81,136.6,135.72,136.6,323010
5/9/2013,136.52,136.87,135.85,136.21,435452
5/10/2013,136.34,136.7,135.9,136.68,735195
5/13/2013,136.46,136.94,136.13,136.66,1323970
5/14/2013,136.88,138.22,136.85,138.1,397612
5/15/2013,137.94,139.17,137.88,138.89,774522
5/16/2013,138.63,139.09,138.04,138.24,741216
5/17/2013,138.77,139.64,138.59,139.55,723770
5/20/2013,139.47,140.12,139.33,139.55,728920
5/21/2013,139.72,140.27,139.24,139.74,527091
5/22/2013,139.96,141.39,138.12,138.81,1071399
5/23/2013,137.24,138.68,137.06,138.31,1242966
5/24/2013,137.47,138.2,137.12,138.14,750150
5/28/2013,139.8,140.27,138.65,139.13,620895
5/29/2013,138.3,138.61,137.39,138.06,965266
5/30/2013,138.22,139.29,138.17,138.66,487221
5/31/2013,138.27,139.03,136.48,136.64,892567
6/3/2013,136.99,137.47,135.98,137.34,1098275
6/4/2013,137.45,138.04,136.05,136.94,1304261
6/5/2013,136.37,136.59,134.74,134.85,1229398
6/6/2013,134.81,135.99,133.97,135.88,1284363
6/7/2013,137.01,137.9,136.4,137.79,1604430
6/10/2013,138.26,138.26,137.41,137.74,2016984
6/11/2013,136.5,137.55,135.99,136.33,1646222
6/12/2013,137.3,137.39,135.1,135.25,1159401
6/13/2013,135.12,137.47,134.86,137.22,1402279
6/14/2013,137.1,137.64,136.16,136.38,1284561
6/17/2013,137.35,138.1,136.74,137.47,1148133
6/18/2013,137.57,138.76,137.57,138.54,1131895
6/19/2013,138.46,138.71,136.61,136.69,1085517
6/20/2013,135.29,135.5,132.89,133.22,1847120
6/21/2013,134.15,134.29,132.34,133.64,1714802
6/24/2013,132.3,133.15,130.9,131.94,2031335
6/25/2013,133.2,133.72,132.32,133.26,1657473
6/26/2013,134.37,134.88,133.83,134.54,1864592
6/27/2013,135.38,136.01,135.28,135.4,823496
6/28/2013,135.02,135.65,134.38,134.59,1118741
7/1/2013,135.54,136.53,135.34,135.58,1520282
7/2/2013,135.36,136.4,134.88,135.36,1317438
7/3/2013,134.93,135.93,134.68,135.5,559567
7/5/2013,136.59,137.08,135.58,137.03,682733
7/8/2013,137.74,138.15,137.47,137.74,911722
7/9/2013,138.63,138.98,138.06,138.78,863169
7/10/2013,138.71,139.3,138.37,138.82,840896
7/11/2013,140.44,140.88,139.98,140.79,1415048
7/12/2013,140.75,141.11,140.48,140.83,1058762
7/15/2013,141.16,141.5,140.96,141.35,701776
7/16/2013,141.43,141.49,140.4,140.81,761816
7/17/2013,141.35,141.56,141,141.16,765539
7/18/2013,141.48,142.26,141.44,141.94,471606
7/19/2013,141.66,142.2,141.48,142.2,400604
7/22/2013,142.39,142.68,142.05,142.46,457827
7/23/2013,142.74,142.78,142.07,142.16,1127885
7/24/2013,142.74,142.76,141.39,141.64,861006
7/25/2013,141.37,142.07,141.17,141.89,342429
7/26/2013,141.39,142.16,140.81,142.07,955693
7/29/2013,141.76,142.07,141.29,141.66,1010480
7/30/2013,142.16,142.28,141.41,141.67,487165
7/31/2013,141.96,142.74,141.61,141.69,682205
8/1/2013,142.84,143.55,142.8,143.44,536045
8/2/2013,143.16,143.68,142.94,143.66,609856
8/5/2013,143.44,143.7,143.22,143.57,346463
8/6/2013,143.26,143.34,142.35,142.71,450863
8/7/2013,142.2,142.39,141.68,142.2,469915
8/8/2013,142.88,143.01,141.94,142.71,543919
8/9/2013,142.54,142.98,141.83,142.3,673987
8/12/2013,141.61,142.3,141.56,142.1,360541
8/13/2013,142.35,142.8,141.56,142.68,2237441
8/14/2013,142.5,142.71,141.77,141.85,540943
8/15/2013,140.67,140.67,139.58,139.79,818271
8/16/2013,139.56,140.02,139.09,139.4,672839
8/19/2013,139.2,139.65,138.48,138.5,899241
8/20/2013,138.73,139.65,138.55,139.07,1017295
8/21/2013,138.78,139.52,137.99,138.33,543264
8/22/2013,138.57,139.75,138.57,139.54,692993
8/23/2013,139.98,140.18,139.34,140,463078
8/26/2013,140.18,140.61,139.44,139.56,767360
8/27/2013,138.15,138.65,137.17,137.27,875980
8/28/2013,137.2,138.21,137.03,137.74,725803
8/29/2013,137.41,138.67,137.34,137.95,1006095
8/30/2013,138.2,138.2,137.14,137.34,948536
9/3/2013,138.83,139.14,137.56,138.15,1710478
9/4/2013,138.18,139.52,137.95,139.32,763241
9/5/2013,139.38,139.82,139.28,139.28,755085
9/6/2013,139.95,140.31,138.22,139.52,1209005
9/9/2013,139.91,140.96,139.91,140.9,1291997
9/10/2013,141.71,141.93,141.45,141.93,1132020
9/11/2013,141.74,142.39,141.5,142.39,880288
9/12/2013,142.35,142.52,141.79,142.03,932407
9/13/2013,142.12,142.45,141.82,142.33,588548
9/16/2013,143.87,143.93,142.94,143.22,756448
9/17/2013,143.3,143.78,143.3,143.78,2562880
9/18/2013,143.75,145.85,143.41,145.51,1079991
9/19/2013,145.85,145.91,145.07,145.27,3230678
9/20/2013,145.57,145.57,144.1,144.14,666404
9/23/2013,143.98,144.12,143.09,143.61,1519034
9/24/2013,143.51,144.04,142.96,143.32,1770312
9/25/2013,143.32,143.53,142.67,142.84,855625
9/26/2013,143.05,143.72,142.8,143.42,674818
9/27/2013,142.65,142.88,142.31,142.8,1524709
9/30/2013,141.47,142.35,141.18,141.98,1650329
10/1/2013,142.02,143.18,141.91,143.11,1204299
10/2/2013,142.16,142.94,141.75,142.92,1359513
10/3/2013,142.55,142.67,140.95,141.63,1569997
10/4/2013,141.69,142.8,141.54,142.67,583948
10/7/2013,141.43,142.28,141.3,141.47,749216
10/8/2013,141.42,141.58,139.68,139.81,2246574
10/9/2013,140.06,140.37,138.99,139.81,1453288
10/10/2013,141.28,142.98,141.28,142.98,1562967
10/11/2013,142.69,143.86,142.57,143.8,1340279
10/14/2013,142.96,144.48,142.82,144.42,1527402
10/15/2013,144,144.54,143.18,143.39,1795586
10/16/2013,144.18,145.41,144.12,145.33,3364935
10/17/2013,144.78,146.39,144.76,146.31,2764221
10/18/2013,146.88,147.4,146.58,147.3,1813362
10/21/2013,147.38,147.59,147.01,147.37,1094342
10/22/2013,147.79,148.58,147.55,148.16,1480222
10/23/2013,147.69,147.73,146.97,147.47,2056732
10/24/2013,147.75,148.12,147.4,147.99,862844
10/25/2013,148.27,148.64,148,148.64,1105839
10/28/2013,148.59,149.06,148.42,148.84,1252552
10/29/2013,149.18,149.76,149,149.76,915885
10/30/2013,149.9,149.97,148.39,148.9,3646167
10/31/2013,148.84,149.41,148.27,148.34,1558872
11/1/2013,148.73,149.17,148.03,148.78,1454575
11/4/2013,149.29,149.44,148.82,149.44,3189279
11/5/2013,148.79,149.29,148.3,148.99,1244057
11/6/2013,149.58,149.94,149.12,149.7,1644163
11/7/2013,149.99,150.08,147.63,147.78,1347021
11/8/2013,147.75,149.82,147.71,149.82,1767032
11/11/2013,149.65,149.97,149.46,149.79,1203743
11/12/2013,149.46,149.84,148.99,149.5,1008100
11/13/2013,148.77,150.7,148.77,150.64,1449137
11/14/2013,150.86,151.58,150.6,151.5,1865902
11/15/2013,151.7,152.16,151.52,152.16,770189
11/18/2013,152.41,152.49,151.23,151.59,1431274
11/19/2013,151.49,151.95,150.98,151.28,1254203
11/20/2013,151.54,151.99,150.38,150.8,1592009
11/21/2013,151.22,152.12,151.1,152,2300902
11/22/2013,152.08,152.75,151.89,152.75,1523941
11/25/2013,153,153.03,152.39,152.68,878469
11/26/2013,152.68,153.07,152.42,152.61,838582
11/27/2013,152.78,153.1,152.63,153,896057
11/29/2013,153.15,153.55,152.74,152.78,666274
12/2/2013,153.01,153.26,152.29,152.56,1528250
12/3/2013,152.05,152.39,151.37,151.97,1167874
12/4/2013,151.31,152.46,150.65,151.8,1490121
12/5/2013,151.6,151.84,151.02,151.2,1267236
12/6/2013,152.66,152.99,152.21,152.91,1310807
12/9/2013,153.29,153.47,153.05,153.26,1724862
12/10/2013,152.89,153.21,152.63,152.74,1895293
12/11/2013,152.75,152.78,150.79,151,1170682
12/12/2013,150.89,151.07,150.18,150.52,3745614
12/13/2013,150.79,150.92,150.19,150.47,2332727
12/16/2013,151.18,151.89,151.12,151.43,1993360
12/17/2013,151.53,151.56,150.59,150.89,1605417
12/18/2013,151.14,153.55,149.38,153.53,3375424
12/19/2013,153.09,153.51,152.68,153.38,1347843
12/20/2013,153.48,154.61,153.48,154.17,1413562
12/23/2013,154.97,155.79,154.68,155.79,1605632
12/24/2013,155.03,155.44,155.02,155.42,631739
12/26/2013,155.71,156.26,155.71,156.17,1044183
12/27/2013,156.43,156.47,156.03,156.18,1002771
12/30/2013,156.2,156.29,155.96,156.11,1200237
12/31/2013,156.39,156.9,156.25,156.83,835286
1/2/2014,156.26,156.34,155,155.4,1867399
1/3/2014,155.64,155.97,155.13,155.26,1845682
1/6/2014,155.87,155.92,154.67,154.87,1444267
1/7/2014,155.49,156.11,155.4,155.86,889475
1/8/2014,155.83,156.14,155.32,155.93,3394916
1/9/2014,156.39,156.4,155.27,156.03,1204998
1/10/2014,156.28,156.46,155.43,156.39,1068044
1/13/2014,156.05,156.45,154.05,154.39,1443666
1/14/2014,154.85,156.1,154.58,156.01,934059
1/15/2014,156.36,157.06,156.32,156.87,1017232
1/16/2014,156.52,156.69,156.16,156.63,839737
1/17/2014,156.42,156.68,155.73,155.97,975384
1/21/2014,156.87,156.93,155.48,156.45,1473802
1/22/2014,156.75,156.77,156.22,156.54,810842
1/23/2014,155.77,155.77,154.46,155.26,1395666
1/24/2014,154.26,154.3,151.94,151.95,1973045
1/27/2014,152.13,152.46,150.47,151.19,3108678
1/28/2014,151.34,152.28,151.28,152.14,1151377
1/29/2014,150.88,151.66,150.25,150.55,1452273
1/30/2014,151.96,152.71,151.43,152.24,2250767
1/31/2014,150.35,152.28,150.28,151.28,1426022
2/3/2014,151.13,151.5,147.66,148,3202824
2/4/2014,148.57,149.33,148.08,148.98,1204472
2/5/2014,148.44,149.09,147.58,148.73,1835154
2/6/2014,149.18,150.73,149.15,150.71,1196769
2/7/2014,151.47,152.76,150.98,152.67,1357100
2/10/2014,152.63,152.93,152.24,152.9,1011104
2/11/2014,153.08,154.94,152.94,154.61,1615122
2/12/2014,154.81,155.28,154.36,154.74,2000839
2/13/2014,153.63,155.6,153.63,155.48,1441671
2/14/2014,155.33,156.61,155.16,156.34,989675
2/18/2014,156.45,156.73,156.03,156.56,1266628
2/19/2014,156.16,157.1,155.34,155.47,2079602
2/20/2014,155.69,156.76,155.13,156.38,1164931
2/21/2014,156.71,157.05,156.16,156.3,761690
2/24/2014,156.57,158.15,156.49,157.01,1055749
2/25/2014,157.2,157.64,156.54,156.95,1079727
2/26/2014,157.21,157.65,156.61,156.95,764782
2/27/2014,156.83,157.87,156.66,157.86,1115476
2/28/2014,157.84,158.97,157.19,158.21,921005
3/3/2014,156.86,157.5,156.12,157.09,2413025
3/4/2014,158.69,159.67,158.65,159.34,1382281
3/5/2014,159.46,159.75,159.25,159.37,1060371
3/6/2014,159.98,160.25,159.64,159.9,1118506
3/7/2014,160.49,160.52,159.25,159.86,1300354
3/10/2014,159.68,159.92,158.96,159.89,954920
3/11/2014,160.15,160.32,158.69,158.99,1020040
3/12/2014,158.29,159.13,157.96,159.1,1148698
3/13/2014,159.6,159.68,156.87,157.34,1789963
3/14/2014,156.99,157.83,156.69,156.89,1427514
3/17/2014,157.67,158.66,157.6,158.31,1828615
3/18/2014,158.61,159.63,158.48,159.42,841075
3/19/2014,159.49,159.67,157.6,158.57,1258439
3/20/2014,158.24,159.61,157.97,159.45,882490
3/21/2014,160.22,160.57,158.76,158.93,890080
3/24/2014,159.43,159.62,157.54,158.26,2152674
3/25/2014,159.05,159.49,158.14,159.02,1290870
3/26/2014,159.62,159.86,157.83,157.87,1240768
3/27/2014,157.7,158.14,156.91,157.53,1053170
3/28/2014,158,159.05,157.87,158.24,589367
3/31/2014,159.28,159.81,159.13,159.59,882624
4/1/2014,160.07,160.76,159.98,160.67,1339443
4/2/2014,160.88,161.39,160.57,161.2,2118292
4/3/2014,161.44,161.46,160.5,160.97,771564
4/4/2014,161.83,161.88,158.83,159.01,2438172
4/7/2014,158.66,158.93,156.98,157.29,1766900
4/8/2014,157.18,158.24,156.68,157.97,2216133
4/9/2014,158.42,159.68,157.98,159.66,825718
4/10/2014,159.65,159.71,156.13,156.27,1382261
4/11/2014,155.45,156.52,154.71,154.84,1892300
4/14/2014,156.09,156.48,154.84,156.11,1563934
4/15/2014,156.48,157.26,154.9,157.15,2319322
4/16/2014,158.25,158.85,157.57,158.84,2587633
4/17/2014,158.65,159.48,158.37,159.01,993684
4/21/2014,159.11,159.65,158.94,159.61,863736
4/22/2014,159.8,160.78,159.71,160.31,1130977
4/23/2014,160.28,160.34,159.87,159.93,778011
4/24/2014,160.79,160.79,159.54,160.28,583988
4/25/2014,159.77,159.85,158.63,158.98,1458008
4/28/2014,159.63,160.16,157.87,159.47,695522
4/29/2014,160.01,160.47,159.66,160.25,1144503
4/30/2014,159.97,160.87,159.72,160.76,649964
5/1/2014,160.67,161.15,160.23,160.77,669931
5/2/2014,160.73,161.36,160.26,160.5,810416
5/5/2014,159.71,160.88,159.26,160.84,851026
5/6/2014,160.46,160.55,159.35,159.42,609750
5/7/2014,159.95,160.4,158.74,160.37,1246171
5/8/2014,160.16,161.3,159.66,160.18,1493151
5/9/2014,160.18,160.47,159.44,160.46,1025796
5/12/2014,161.08,162.03,161.08,161.97,837546
5/13/2014,162.14,162.52,161.95,162.12,1068156
5/14/2014,161.97,162.02,161.12,161.33,1434123
5/15/2014,161.04,161.06,159.13,159.89,3426321
5/16/2014,160.02,160.53,159.34,160.52,751116
5/19/2014,160.18,161.21,160.03,161.06,995229
5/20/2014,161.01,161.01,159.64,160.01,718683
5/21/2014,160.53,161.46,160.49,161.38,1064371
5/22/2014,161.44,162.11,161.17,161.82,922320
5/23/2014,161.97,162.57,161.88,162.5,659152
5/27/2014,163.07,163.49,162.98,163.44,955568
5/28/2014,163.46,163.71,163.07,163.27,1063931
5/29/2014,163.73,164.23,163.32,164.23,581994
5/30/2014,164.07,164.57,163.89,164.44,939153
6/2/2014,164.71,164.73,163.85,164.67,1739564
6/3/2014,164.26,164.67,164.13,164.56,1345284
6/4/2014,164.28,164.99,164.11,164.85,1057598
6/5/2014,165.07,166.14,164.51,165.97,916475
6/6/2014,166.36,166.81,166.28,166.77,630072
6/9/2014,166.73,167.34,166.6,166.92,495855
6/10/2014,166.75,166.99,166.4,166.96,1030537
6/11/2014,166.39,166.55,166.02,166.42,599275
6/12/2014,166.18,166.28,164.84,165.17,957149
6/13/2014,165.51,165.84,165.01,165.7,785141
6/16/2014,165.51,166.17,165.31,165.84,812450
6/17/2014,165.61,166.41,165.43,166.3,3150717
6/18/2014,166.34,167.62,165.94,167.52,538842
6/19/2014,167.69,167.84,167.18,167.73,802007
6/20/2014,168.12,168.18,167.88,168.06,891502
6/23/2014,168.12,168.15,167.72,167.99,788529
6/24/2014,167.74,168.53,166.83,166.99,420525
6/25/2014,166.66,167.92,166.66,167.72,626399
6/26/2014,167.82,167.82,166.51,167.63,723432
6/27/2014,167.26,167.99,167.16,167.92,1103416
6/30/2014,167.87,168.24,167.73,167.87,1348041
7/1/2014,168.3,169.5,168.25,169.04,1281553
7/2/2014,169,169.35,168.92,169.16,546736
7/3/2014,169.62,170.08,169.51,170.03,350498
7/7/2014,169.69,169.81,169.18,169.46,1231131
7/8/2014,169.08,169.16,167.93,168.38,801022
7/9/2014,168.74,169.22,168.41,169.07,994368
7/10/2014,167.47,168.82,167.3,168.44,656887
7/11/2014,168.32,168.74,167.94,168.66,556279
7/14/2014,169.49,169.72,169.34,169.48,527038
7/15/2014,169.61,169.94,168.46,169.19,1290131
7/16/2014,169.96,170.06,169.33,169.85,576520
7/17/2014,169.29,169.93,167.65,167.85,1180450
7/18/2014,168.43,169.75,168.35,169.61,611107
7/21/2014,169.05,169.4,168.52,169.25,925661
7/22/2014,169.89,170.32,169.73,170.02,1613494
7/23/2014,170.29,170.56,169.94,170.42,802596
7/24/2014,170.56,170.74,170.25,170.42,572740
7/25/2014,169.94,170.07,169.28,169.59,679490
7/28/2014,169.66,169.91,168.67,169.67,519124
7/29/2014,170,170.19,168.92,168.94,682981
7/30/2014,169.53,169.75,168.28,168.94,1206253
7/31/2014,167.75,167.93,165.55,165.55,2598058
8/1/2014,165.14,166.18,164.35,165.14,3632085
8/4/2014,165.42,166.64,164.74,166.33,2364373
8/5/2014,165.63,166.05,164.1,164.64,1337501
8/6/2014,163.91,165.42,163.88,164.75,1267542
8/7/2014,165.49,165.62,163.43,163.83,1632323
8/8/2014,164.22,165.84,163.8,165.74,1293211
8/11/2014,166.38,166.96,166.17,166.22,1273269
8/12/2014,166.04,166.52,165.49,166.02,549263
8/13/2014,166.66,167.29,166.4,167.17,835465
8/14/2014,167.4,167.92,167.24,167.92,899988
8/15/2014,168.54,168.69,166.7,167.87,1811041
8/18/2014,168.82,169.35,168.72,169.26,1110732
8/19/2014,169.69,170.31,169.54,170.18,623170
8/20/2014,169.97,170.83,169.95,170.62,1611679
8/21/2014,170.8,171.36,170.66,171.09,808717
8/22/2014,170.98,171.28,170.49,170.83,701703
8/25/2014,171.7,172.04,171.45,171.74,1172813
8/26/2014,171.86,172.3,171.83,171.89,801119
8/27/2014,171.99,172.08,171.52,171.86,644085
8/28/2014,171.21,171.8,171.05,171.72,478574
8/29/2014,172.01,172.22,171.42,172.16,659760
9/2/2014,172.42,172.42,171.45,172.12,591905
9/3/2014,172.71,172.74,171.77,172.04,670839
9/4/2014,172.3,172.88,171.29,171.74,573670
9/5/2014,171.71,172.58,171.07,172.55,537209
9/8/2014,172.36,172.57,171.58,172.14,679715
9/9/2014,171.97,172.06,170.65,170.98,550768
9/10/2014,171.08,171.73,170.51,171.68,908288
9/11/2014,170.94,171.88,170.83,171.85,561873
9/12/2014,171.67,171.69,170.36,170.8,773897
9/15/2014,170.86,170.95,170.19,170.7,1092062
9/16/2014,170.39,172.26,170.28,172,604001
9/17/2014,172.25,172.98,171.39,172.23,1042180
9/18/2014,172.71,173.12,172.54,173.1,790989
9/19/2014,173.69,173.89,172.67,172.92,1030420
9/22/2014,172.66,172.69,171.29,171.61,890141
9/23/2014,171.02,171.75,170.61,170.63,800224
9/24/2014,170.7,172.12,170.26,172.04,1030297
9/25/2014,171.55,171.57,169.19,169.25,1705304
9/26/2014,169.54,170.95,169.32,170.6,975401
9/29/2014,169.1,170.55,168.98,170.28,1577512
9/30/2014,170.43,170.89,169.47,169.76,817191
10/1/2014,169.51,169.59,167.14,167.53,2532199
10/2/2014,167.37,168.1,165.82,167.52,1344447
10/3/2014,168.69,169.72,168.15,169.38,1295104
10/6/2014,170.13,170.32,168.6,169.18,1390376
10/7/2014,168.31,168.69,166.57,166.59,990212
10/8/2014,166.66,169.71,165.8,169.49,2018615
10/9/2014,169.2,169.4,166.01,166.09,1519744
10/10/2014,166.09,166.89,164.19,164.23,2627532
10/13/2014,164.16,164.75,161.43,161.51,2243814
10/14/2014,162.38,163.58,161.21,161.78,2587125
10/15/2014,159.61,161.03,156.84,160.58,5809091
10/16/2014,157.76,161.62,157.62,160.48,4736802
10/17/2014,162.44,163.54,161.71,162.46,2403646
10/20/2014,162.18,164.13,162.1,164.06,1469333
10/21/2014,165.23,167.35,165.05,167.24,3068305
10/22/2014,167.6,168,166.02,166.11,2525760
10/23/2014,167.76,169.06,167.48,168.02,1928095
10/24/2014,168.3,169.35,167.67,169.28,1226140
10/27/2014,168.72,169.32,168.14,169.06,1570213
10/28/2014,169.65,171.01,169.57,170.99,1415082
10/29/2014,171.09,171.63,169.64,170.8,1702847
10/30/2014,170.31,172.33,170.21,171.91,1690255
10/31/2014,173.96,173.97,173.04,173.86,2070254
11/3/2014,174.12,174.48,173.54,173.96,2414865
11/4/2014,173.5,173.78,172.44,173.32,1744482
11/5/2014,174.6,174.62,173.67,174.45,1943105
11/6/2014,174.43,175.2,173.83,175.16,1870823
11/7/2014,175.16,175.5,174.63,175.32,1485553
11/10/2014,175.3,175.88,175.09,175.84,1996134
11/11/2014,175.91,176.09,175.6,176,1097457
11/12/2014,175.33,176.04,175.28,175.87,2917952
11/13/2014,175.97,176.57,175.2,176.02,1237840
11/14/2014,175.96,176.28,175.66,176.08,1558018
11/17/2014,175.73,176.33,175.58,176.18,621915
11/18/2014,176.25,177.49,176.23,177.21,1332496
11/19/2014,176.95,177.18,176.12,176.87,2000692
11/20/2014,176.07,177.33,176.05,177.21,922091
11/21/2014,179.02,179.04,177.62,178.19,1687465
11/24/2014,178.61,178.8,178.39,178.66,1453113
11/25/2014,178.94,179.11,178.28,178.61,1847590
11/26/2014,178.7,179.07,178.5,179.01,877023
11/28/2014,178.89,179.18,178.38,178.64,457691
12/1/2014,177.94,178.03,177.06,177.41,2216621
12/2/2014,177.42,178.72,177.39,178.54,1539130
12/3/2014,178.7,179.43,178.58,179.2,2383077
12/4/2014,178.95,179.53,178.19,179.02,1673437
12/5/2014,179.2,179.72,178.94,179.35,2357304
12/8/2014,178.95,179.38,177.52,178.12,1625263
12/9/2014,176.18,178.1,175.78,177.99,1875482
12/10/2014,177.53,177.53,174.92,175.2,1861473
12/11/2014,176.06,177.73,175.62,176.01,2098538
12/12/2014,174.82,175.7,173.11,173.15,2781192
12/15/2014,174.15,174.56,171.33,171.98,2980175
12/16/2014,171.15,174.4,170.54,170.62,4081959
12/17/2014,171.04,174.41,170.92,174.1,5945297
12/18/2014,176.57,178.25,175.82,178.22,4041497
12/19/2014,178.93,179.72,178.26,179.04,1905143
12/22/2014,179.23,179.85,178.97,179.85,3179943
12/23/2014,180.5,180.52,179.89,180.11,2038424
12/24/2014,180.37,180.59,180.06,180.09,1007918
12/26/2014,180.6,181.03,180.53,180.68,688010
12/29/2014,180.51,181.14,180.46,180.93,929543
12/30/2014,180.51,180.63,179.89,179.95,3411268
12/31/2014,180.31,180.47,178.06,178.08,1445124
1/2/2015,178.9,179.33,177,178.08,1973021
1/5/2015,177,177.15,174.54,174.94,2893099
1/6/2015,175.23,175.72,172.38,173.23,2375326
1/7/2015,174.62,175.75,174.15,175.41,2439107
1/8/2015,176.84,178.7,176.82,178.49,1841364
1/9/2015,178.94,178.97,176.43,176.97,2671505
1/12/2015,177.2,177.34,175.04,175.68,1954572
1/13/2015,176.96,178.09,173.85,175.2,2283552
1/14/2015,173.06,174.3,172.16,174.18,5518456
1/15/2015,174.73,175.1,172.42,172.54,2053099
1/16/2015,172.33,174.93,172.14,174.66,1558006
1/20/2015,175.47,175.74,173.54,175.11,1732489
1/21/2015,174.63,176.51,174.21,176.03,1678415
1/22/2015,176.83,178.79,175.45,178.72,6426231
1/23/2015,178.39,178.67,177.51,177.75,3289902
1/26/2015,177.51,178.18,176.68,178.09,2134918
1/27/2015,175.95,176.92,174.87,175.78,2093727
1/28/2015,177.01,177.03,173.31,173.45,2714105
1/29/2015,173.73,175.38,172.25,175.12,4589449
1/30/2015,173.91,175.23,172.62,172.95,2435810
2/2/2015,173.46,175.11,171.53,174.94,3594646
2/3/2015,175.96,177.58,175.64,177.51,1517978
2/4/2015,176.78,178.03,176.43,176.89,1969015
2/5/2015,177.61,178.83,177.57,178.7,1093641
2/6/2015,179.1,179.65,177.66,178.19,1538949
2/9/2015,177.48,178.26,176.96,177.39,2421908
2/10/2015,178.49,179.53,177.57,179.27,1902158
2/11/2015,179.12,179.82,178.45,179.4,1845439
2/12/2015,180.26,181.16,180.03,181.06,2124856
2/13/2015,181.26,181.91,180.97,181.86,1135275
2/17/2015,181.54,182.31,181.29,182.14,1798873
2/18/2015,181.75,182.22,181.49,182.18,1970866
2/19/2015,181.57,182.4,181.38,182.07,1076505
2/20/2015,181.61,183.21,180.96,183.17,1453541
2/23/2015,182.9,183.12,182.46,183.12,1584471
2/24/2015,183.09,183.84,182.84,183.66,1316285
2/25/2015,183.52,183.98,183.11,183.46,2098457
2/26/2015,183.38,183.52,182.63,183.26,1051790
2/27/2015,183.16,183.42,182.61,182.62,1022509
3/2/2015,182.73,183.82,182.72,183.82,1075383
3/3/2015,183.3,183.41,182.13,183.05,1468508
3/4/2015,182.4,182.48,181.23,182.27,1584247
3/5/2015,182.59,182.74,181.94,182.47,1201593
3/6/2015,181.57,182.01,179.54,179.9,1920773
3/9/2015,180.08,180.98,179.98,180.66,1197574
3/10/2015,179.17,179.24,177.69,177.7,2528870
3/11/2015,177.95,178.14,177.21,177.28,1964994
3/12/2015,177.94,179.6,177.89,179.56,2800121
3/13/2015,179.24,179.4,177.36,178.47,1896017
3/16/2015,179.2,180.9,179.16,180.9,1115690
3/17/2015,180.04,180.67,179.44,180.29,1545525
3/18/2015,179.78,183.15,179.1,182.43,2419901
3/19/2015,182.04,182.29,181.25,181.59,1451370
3/20/2015,182.61,183.74,182.55,183.24,1428307
3/23/2015,183.23,183.83,182.88,182.91,744157
3/24/2015,182.74,183.22,181.78,181.85,1671040
3/25/2015,182.07,182.29,179.14,179.18,1280648
3/26/2015,178.51,179.71,177.81,178.74,2006382
3/27/2015,178.66,179.35,178.46,179.1,1933443
3/30/2015,180.27,181.65,180.25,181.34,1488947
3/31/2015,180.51,182.2,179.73,179.76,2910533
4/1/2015,179.73,179.73,178.11,179.16,3557432
4/2/2015,179.04,180.22,178.87,179.71,1898183
4/6/2015,178.83,181.5,178.7,180.96,1307697
4/7/2015,180.96,181.78,180.5,180.5,1443424
4/8/2015,180.8,181.52,180.34,181.14,1486211
4/9/2015,181,182.13,180.49,181.93,836531
4/10/2015,182.15,182.96,181.98,182.93,1112343
4/13/2015,182.74,183.41,182.04,182.09,1292225
4/14/2015,181.87,182.62,181.24,182.43,2786961
4/15/2015,182.89,183.76,182.84,183.27,984062
4/16/2015,182.92,183.71,182.7,183.2,866539
4/17/2015,181.97,182.19,180.28,181.07,2167427
4/20/2015,182.07,183.09,181.99,182.73,1505512
4/21/2015,183.48,183.61,182.22,182.54,1146753
4/22/2015,182.92,183.63,181.94,183.45,1184508
4/23/2015,183.05,184.56,182.89,183.91,1006561
4/24/2015,184.34,184.59,183.86,184.29,1029667
4/27/2015,184.92,185.02,183.37,183.56,945407
4/28/2015,183.53,184.17,182.35,184.13,1161706
4/29/2015,183.18,183.98,182.54,183.39,1482843
4/30/2015,182.78,183.17,180.81,181.56,2637814
5/1/2015,182.36,183.54,182.27,183.46,2022172
